2,963817
3,186984
3,415103
3,661824
3,922521
4,105264
4,307993
4,506261
4,733609
4,940751
5,163837
5,394229
5,619857
5,860267
6,092307
6,344324
6,554030
6,804528
7,029567
7,265170
7,471844
7,721050
7,921870
8,112327
8,315694
8,576302
8,798196
9,015075
9,218059
9,432741
9,670870
